ID_Cliente,Nombre_Cliente,Segmento,Pais,Region,Estado,Ciudad,ID_Pedido,Fecha_Pedido,ID_Producto,Nombre_Producto,Categoria,Subcategoria,Cantidad,Descuento,Ventas,Ganancia,Margen_Ganancia
C0255,Javiera Fuentes,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00533,2024-09-13,P0089,Papelería Plus 9,Oficina,Papelería,8,0.3,1966.27,159.4,8.106719829931802
C0255,Javiera Fuentes,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00533,2024-09-13,P0038,Periféricos Nova 8,Tecnología,Periféricos,7,0.2,2289.95,467.35,20.408742548963954
C0159,Andrés Contreras,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2024-00534,2024-11-13,P0008,Accesorios Plus 8,Tecnología,Accesorios,2,0.0,793.2,242.82,30.61270801815431
C0065,Benjamín Rojas,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00535,2023-06-02,P0056,Mesas Flex 6,Muebles,Mesas,7,0.0,4218.55,1126.93,26.713681241184766
C0065,Benjamín Rojas,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00535,2023-06-02,P0120,Sobres Plus 10,Oficina,Sobres,4,0.3,1977.56,176.29,8.914520924775985
C0065,Benjamín Rojas,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00535,2023-06-02,P0021,Computadores Plus 1,Tecnología,Computadores,7,0.05,5282.76,2210.12,41.83646427246363
C0065,Benjamín Rojas,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00535,2023-06-02,P0005,Accesorios Flex 5,Tecnología,Accesorios,5,0.2,3566.68,924.42,25.918220866464047
C0238,Sebastián López,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2024-00536,2024-11-05,P0096,Archivadores Pro 6,Oficina,Archivadores,7,0.15,4203.62,1292.06,30.73684110362021
C0238,Sebastián López,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2024-00536,2024-11-05,P0001,Accesorios Flex 1,Tecnología,Accesorios,3,0.1,1203.77,576.77,47.91363798732316
C0238,Sebastián López,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2024-00536,2024-11-05,P0113,Sobres Smart 3,Oficina,Sobres,6,0.0,3654.06,1397.1,38.23418334674307
C0123,Felipe Díaz,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00537,2024-06-09,P0054,Mesas Eco 4,Muebles,Mesas,1,0.0,82.52,21.59,26.16335433834222
C0123,Felipe Díaz,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00537,2024-06-09,P0103,Etiquetas Nova 3,Oficina,Etiquetas,6,0.15,2746.86,781.5,28.450667307398263
C0257,Vicente Muñoz,Consumidor,Chile,Norte,Coquimbo,La Serena,ORD-2024-00538,2023-07-26,P0059,Mesas Smart 9,Muebles,Mesas,5,0.3,483.28,73.42,15.192021188544944
C0010,Valentina Pérez,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00539,2024-02-22,P0119,Sobres Plus 9,Oficina,Sobres,8,0.05,4713.82,1890.32,40.101658527478776
C0010,Valentina Pérez,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00539,2024-02-22,P0058,Mesas Nova 8,Muebles,Mesas,5,0.1,1057.82,135.81,12.838668204420411
C0010,Valentina Pérez,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00539,2024-02-22,P0105,Etiquetas Pro 5,Oficina,Etiquetas,4,0.1,934.13,446.06,47.75138364039266
C0010,Valentina Pérez,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00539,2024-02-22,P0068,Libreros Pro 8,Muebles,Libreros,4,0.0,2553.72,893.24,34.97799288880535
C0123,Felipe Díaz,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00540,2024-02-11,P0003,Accesorios Plus 3,Tecnología,Accesorios,5,0.0,4341.3,915.8,21.095063690599588
C0123,Felipe Díaz,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00540,2024-02-11,P0069,Libreros Smart 9,Muebles,Libreros,5,0.0,3339.3,989.05,29.618482915581108
C0123,Felipe Díaz,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00540,2024-02-11,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,6,0.0,4133.88,1565.28,37.86466951145171
C0123,Felipe Díaz,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00540,2024-02-11,P0002,Accesorios Smart 2,Tecnología,Accesorios,7,0.0,70.42,28.98,41.15308151093439
C0246,Andrés Hernández,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00541,2023-01-22,P0054,Mesas Eco 4,Muebles,Mesas,3,0.2,198.05,21.12,10.66397374400404
C0246,Andrés Hernández,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00541,2023-01-22,P0047,Sillas Plus 7,Muebles,Sillas,2,0.1,1256.09,225.19,17.92785548806216
C0246,Andrés Hernández,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00541,2023-01-22,P0010,Accesorios Nova 10,Tecnología,Accesorios,3,0.0,2034.24,543.03,26.694490325625292
C0123,Felipe Díaz,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00542,2023-03-09,P0098,Archivadores Nova 8,Oficina,Archivadores,8,0.15,1590.59,316.85,19.920281153534226
C0262,Sebastián Castillo,Home Office,Chile,Norte,Antofagasta,Antofagasta,ORD-2024-00543,2023-05-06,P0046,Sillas Pro 6,Muebles,Sillas,3,0.2,203.69,62.14,30.5071432078158
C0010,Valentina Pérez,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00544,2024-09-27,P0044,Sillas Plus 4,Muebles,Sillas,3,0.05,2076.37,732.94,35.29910372428807
C0010,Valentina Pérez,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00544,2024-09-27,P0004,Accesorios Eco 4,Tecnología,Accesorios,6,0.2,134.98,12.17,9.016150540820863
C0054,Catalina Araya,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00545,2025-04-06,P0100,Archivadores Smart 10,Oficina,Archivadores,2,0.05,99.98,22.65,22.654530906181233
C0054,Catalina Araya,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00545,2025-04-06,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,8,0.2,4409.47,1063.07,24.108793120261616
C0054,Catalina Araya,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00545,2025-04-06,P0026,Computadores Plus 6,Tecnología,Computadores,1,0.0,477.34,99.19,20.779737713160433
C0054,Catalina Araya,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00545,2025-04-06,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,6,0.0,2475.06,910.56,36.78941116578992
C0174,Nicolás Martínez,Corporativo,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00546,2024-03-01,P0108,Etiquetas Flex 8,Oficina,Etiquetas,2,0.0,981.9,196.82,20.0448110805581
C0174,Nicolás Martínez,Corporativo,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00546,2024-03-01,P0064,Libreros Eco 4,Muebles,Libreros,6,0.0,903.06,213.96,23.692777888512392
C0163,Camila Silva,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00547,2023-09-09,P0008,Accesorios Plus 8,Tecnología,Accesorios,5,0.0,1983.0,607.05,30.61270801815431
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00548,2023-10-15,P0040,Periféricos Eco 10,Tecnología,Periféricos,5,0.2,2968.04,956.79,32.23642538510262
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00548,2023-10-15,P0042,Sillas Flex 2,Muebles,Sillas,3,0.0,1670.43,540.3,32.34496506887447
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00548,2023-10-15,P0047,Sillas Plus 7,Muebles,Sillas,2,0.0,1395.66,354.12,25.372941833971023
C0079,Benjamín Hernández,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00548,2023-10-15,P0041,Sillas Eco 1,Muebles,Sillas,2,0.0,309.04,107.9,34.914574165156615
C0119,Nicolás López,Home Office,Chile,Norte,Tarapacá,Iquique,ORD-2024-00549,2023-02-20,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,7,0.0,2001.02,784.7,39.215000349821594
C0119,Nicolás López,Home Office,Chile,Norte,Tarapacá,Iquique,ORD-2024-00549,2023-02-20,P0012,Teléfonos Flex 2,Tecnología,Teléfonos,6,0.1,1827.79,793.85,43.43223236805104
C0119,Nicolás López,Home Office,Chile,Norte,Tarapacá,Iquique,ORD-2024-00549,2023-02-20,P0009,Accesorios Flex 9,Tecnología,Accesorios,2,0.0,1725.56,809.02,46.88448967291778
C0022,Isidora Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2024-00550,2024-04-25,P0022,Computadores Pro 2,Tecnología,Computadores,3,0.0,1293.66,651.42,50.35480729094197
C0022,Isidora Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2024-00550,2024-04-25,P0061,Libreros Plus 1,Muebles,Libreros,4,0.0,3501.44,1646.44,47.02179674648145
C0022,Isidora Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2024-00550,2024-04-25,P0053,Mesas Eco 3,Muebles,Mesas,1,0.1,333.64,93.79,28.111137753266995
C0253,Jorge Torres,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00551,2024-07-14,P0045,Sillas Eco 5,Muebles,Sillas,3,0.2,1283.76,48.03,3.741353524023182
C0253,Jorge Torres,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00551,2024-07-14,P0117,Sobres Eco 7,Oficina,Sobres,5,0.1,3354.57,544.54,16.23278095255129
C0253,Jorge Torres,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00551,2024-07-14,P0091,Archivadores Flex 1,Oficina,Archivadores,7,0.1,3246.33,759.52,23.39626593722758
C0001,Fernanda Díaz,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00552,2023-04-28,P0105,Etiquetas Pro 5,Oficina,Etiquetas,2,0.05,493.01,250.61,50.83264031155556
C0001,Fernanda Díaz,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00552,2023-04-28,P0030,Computadores Flex 10,Tecnología,Computadores,4,0.0,2780.8,1500.88,53.972957422324505
C0069,Constanza Flores,Corporativo,Chile,Norte,Antofagasta,Antofagasta,ORD-2024-00553,2023-08-12,P0107,Etiquetas Pro 7,Oficina,Etiquetas,1,0.2,61.96,21.94,35.409941897998706
C0229,Jorge Pérez,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00554,2023-05-28,P0049,Sillas Smart 9,Muebles,Sillas,5,0.3,1011.92,-76.13,-7.523322001739268
C0229,Jorge Pérez,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00554,2023-05-28,P0027,Computadores Flex 7,Tecnología,Computadores,7,0.15,236.1,110.4,46.75984752223634
C0229,Jorge Pérez,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00554,2023-05-28,P0063,Libreros Smart 3,Muebles,Libreros,8,0.1,1796.26,327.89,18.254038947591106
C0229,Jorge Pérez,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2024-00554,2023-05-28,P0001,Accesorios Flex 1,Tecnología,Accesorios,7,0.3,2184.62,838.97,38.40347520392563
C0235,María Hernández,Consumidor,Chile,Austral,Aysén,Coyhaique,ORD-2024-00555,2024-06-20,P0023,Computadores Pro 3,Tecnología,Computadores,7,0.0,5553.59,2787.96,50.20104112835121
C0235,María Hernández,Consumidor,Chile,Austral,Aysén,Coyhaique,ORD-2024-00555,2024-06-20,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,8,0.15,780.23,296.83,38.0439101290645
C0235,María Hernández,Consumidor,Chile,Austral,Aysén,Coyhaique,ORD-2024-00555,2024-06-20,P0058,Mesas Nova 8,Muebles,Mesas,4,0.1,846.25,110.6,13.069423929098967
C0139,Antonia Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00556,2023-06-14,P0050,Sillas Nova 10,Muebles,Sillas,4,0.0,966.52,447.16,46.264950544220504
C0139,Antonia Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00556,2023-06-14,P0067,Libreros Pro 7,Muebles,Libreros,5,0.0,863.85,318.7,36.89297910516872
C0139,Antonia Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00556,2023-06-14,P0096,Archivadores Pro 6,Oficina,Archivadores,7,0.0,4945.43,2169.79,43.87464790725983
C0139,Antonia Fuentes,Home Office,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00556,2023-06-14,P0031,Periféricos Smart 1,Tecnología,Periféricos,5,0.1,1046.61,467.0,44.6202501409312
C0255,Javiera Fuentes,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00557,2024-06-25,P0001,Accesorios Flex 1,Tecnología,Accesorios,8,0.05,3388.38,1726.69,50.959160424745754
C0255,Javiera Fuentes,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00557,2024-06-25,P0093,Archivadores Flex 3,Oficina,Archivadores,7,0.1,3936.68,1862.09,47.3010252293811
C0255,Javiera Fuentes,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00557,2024-06-25,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,4,0.2,367.17,113.81,30.996541111746602
C0050,Benjamín Soto,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2024-00558,2024-01-25,P0046,Sillas Pro 6,Muebles,Sillas,8,0.05,645.01,283.77,43.994666749352724
C0050,Benjamín Soto,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2024-00558,2024-01-25,P0030,Computadores Flex 10,Tecnología,Computadores,7,0.0,4866.4,2626.54,53.97295742232452
C0050,Benjamín Soto,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2024-00558,2024-01-25,P0073,Almacenamiento Eco 3,Muebles,Almacenamiento,3,0.05,498.07,138.88,27.883630814945693
C0105,Diego Rojas,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00559,2024-04-23,P0092,Archivadores Nova 2,Oficina,Archivadores,3,0.05,1756.51,820.92,46.73585689805353
C0105,Diego Rojas,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00559,2024-04-23,P0048,Sillas Plus 8,Muebles,Sillas,2,0.0,1250.86,281.32,22.490126792766578
C0105,Diego Rojas,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00559,2024-04-23,P0016,Teléfonos Pro 6,Tecnología,Teléfonos,5,0.3,2727.55,630.24,23.106450844164176
C0105,Diego Rojas,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00559,2024-04-23,P0044,Sillas Plus 4,Muebles,Sillas,4,0.0,2914.2,1121.72,38.491524260517465
C0275,Carlos López,Corporativo,Chile,Centro,Maule,Talca,ORD-2024-00560,2025-02-03,P0070,Libreros Eco 10,Muebles,Libreros,3,0.0,2300.07,886.26,38.5318707691505
C0275,Carlos López,Corporativo,Chile,Centro,Maule,Talca,ORD-2024-00560,2025-02-03,P0105,Etiquetas Pro 5,Oficina,Etiquetas,4,0.2,830.34,305.72,36.81865260013971
C0275,Carlos López,Corporativo,Chile,Centro,Maule,Talca,ORD-2024-00560,2025-02-03,P0012,Teléfonos Flex 2,Tecnología,Teléfonos,4,0.1,1218.53,569.36,46.72515243777339
C0183,Catalina González,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2024-00561,2025-02-10,P0086,Papelería Flex 6,Oficina,Papelería,5,0.05,3069.12,1225.71,39.93685486393494
C0120,Fernanda Díaz,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2024-00562,2025-01-25,P0038,Periféricos Nova 8,Tecnología,Periféricos,8,0.0,3271.36,1268.72,38.782646972512964
C0120,Fernanda Díaz,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2024-00562,2025-01-25,P0080,Almacenamiento Plus 10,Muebles,Almacenamiento,3,0.0,2373.33,1228.11,51.746280542528844
C0188,Nicolás Sepúlveda,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00563,2024-10-04,P0107,Etiquetas Pro 7,Oficina,Etiquetas,3,0.3,162.65,38.66,23.7688287734399
C0192,Luis Fuentes,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00564,2023-02-05,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,7,0.0,3460.73,1745.24,50.42982260968062
C0137,Javiera Díaz,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00565,2024-12-31,P0107,Etiquetas Pro 7,Oficina,Etiquetas,4,0.3,216.86,49.81,22.968735589781424
C0137,Javiera Díaz,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00565,2024-12-31,P0036,Periféricos Nova 6,Tecnología,Periféricos,6,0.1,4736.88,2189.64,46.225363530425085
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00566,2024-02-20,P0116,Sobres Flex 6,Oficina,Sobres,1,0.05,735.48,246.76,33.55087833795616
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00566,2024-02-20,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,8,0.2,4409.47,804.18,18.23756596597777
C0028,Benjamín Muñoz,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00567,2024-06-14,P0066,Libreros Smart 6,Muebles,Libreros,2,0.05,683.72,333.51,48.77873983502018
C0174,Nicolás Martínez,Corporativo,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00568,2024-06-21,P0006,Accesorios Nova 6,Tecnología,Accesorios,7,0.3,4259.47,348.74,8.187403597161149
C0174,Nicolás Martínez,Corporativo,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00568,2024-06-21,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,4,0.0,2745.12,860.08,31.3312350644052
C0037,Carlos Espinoza,Consumidor,Chile,Austral,Aysén,Coyhaique,ORD-2024-00569,2024-03-08,P0088,Papelería Eco 8,Oficina,Papelería,5,0.15,2957.32,941.19,31.825774687893094
C0037,Carlos Espinoza,Consumidor,Chile,Austral,Aysén,Coyhaique,ORD-2024-00569,2024-03-08,P0100,Archivadores Smart 10,Oficina,Archivadores,1,0.0,52.62,14.31,27.194982896237175
C0043,Carlos Pérez,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00570,2023-11-27,P0062,Libreros Plus 2,Muebles,Libreros,2,0.3,651.95,149.31,22.902063041644297
C0043,Carlos Pérez,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00570,2023-11-27,P0008,Accesorios Plus 8,Tecnología,Accesorios,1,0.0,396.6,121.41,30.61270801815431
C0195,Sebastián Espinoza,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2024-00571,2024-11-19,P0034,Periféricos Flex 4,Tecnología,Periféricos,3,0.0,1259.04,431.73,34.29041174227984
C0195,Sebastián Espinoza,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2024-00571,2024-11-19,P0077,Almacenamiento Nova 7,Muebles,Almacenamiento,8,0.1,788.33,359.52,45.60526682988088
C0195,Sebastián Espinoza,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2024-00571,2024-11-19,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,3,0.1,1334.85,599.56,44.91590815447428
C0161,Carlos Hernández,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2024-00572,2024-01-24,P0001,Accesorios Flex 1,Tecnología,Accesorios,5,0.05,2117.74,1070.68,50.557669968929154
C0046,Fernanda Pérez,Home Office,Chile,Sur,La Araucanía,Temuco,ORD-2024-00573,2024-01-06,P0031,Periféricos Smart 1,Tecnología,Periféricos,7,0.0,1628.06,836.78,51.39736864734715
C0165,Gabriel Silva,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00574,2024-01-14,P0071,Almacenamiento Flex 1,Muebles,Almacenamiento,1,0.3,621.96,-7.87,-1.265354685188758
C0124,Tomás González,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2024-00575,2024-02-25,P0099,Archivadores Eco 9,Oficina,Archivadores,3,0.0,31.71,16.71,52.69631031220435
C0025,Jorge Martínez,Home Office,Chile,Centro,Valparaíso,Valparaíso,ORD-2024-00576,2023-05-06,P0110,Etiquetas Nova 10,Oficina,Etiquetas,3,0.3,126.67,21.89,17.281124180942605
C0025,Jorge Martínez,Home Office,Chile,Centro,Valparaíso,Valparaíso,ORD-2024-00576,2023-05-06,P0067,Libreros Pro 7,Muebles,Libreros,4,0.2,552.86,104.68,18.93426907354484
C0025,Jorge Martínez,Home Office,Chile,Centro,Valparaíso,Valparaíso,ORD-2024-00576,2023-05-06,P0068,Libreros Pro 8,Muebles,Libreros,2,0.2,1021.49,214.97,21.044748357791068
C0034,Camila Sepúlveda,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00577,2023-05-25,P0021,Computadores Plus 1,Tecnología,Computadores,1,0.05,754.68,307.24,40.711294853447825
C0034,Camila Sepúlveda,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00577,2023-05-25,P0048,Sillas Plus 8,Muebles,Sillas,7,0.05,4159.11,800.39,19.24426139246137
C0034,Camila Sepúlveda,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2024-00577,2023-05-25,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,8,0.0,4413.84,1520.8,34.45525891287405
C0200,Fernanda Pérez,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2024-00578,2023-06-10,P0024,Computadores Nova 4,Tecnología,Computadores,7,0.05,5368.88,2523.79,47.00775580754273
C0175,María Fuentes,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2024-00579,2024-07-10,P0061,Libreros Plus 1,Muebles,Libreros,7,0.1,5514.77,2290.29,41.530109143264355
C0149,Sebastián Soto,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00580,2024-06-09,P0094,Archivadores Pro 4,Oficina,Archivadores,2,0.15,306.07,58.25,19.03159407978567
C0149,Sebastián Soto,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00580,2024-06-09,P0107,Etiquetas Pro 7,Oficina,Etiquetas,5,0.15,329.16,111.62,33.91056021387775
C0239,Martina Torres,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2024-00581,2024-09-16,P0088,Papelería Eco 8,Oficina,Papelería,1,0.1,626.26,210.68,33.64097978475394
C0239,Martina Torres,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2024-00581,2024-09-16,P0027,Computadores Flex 7,Tecnología,Computadores,6,0.05,226.18,112.41,49.69935449641878
C0239,Martina Torres,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2024-00581,2024-09-16,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,6,0.0,688.44,317.76,46.156527801987096
C0073,Sebastián Fuentes,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2024-00582,2025-04-05,P0078,Almacenamiento Eco 8,Muebles,Almacenamiento,4,0.05,1140.84,597.03,52.332491848111914
C0253,Jorge Torres,Consumidor,Chile,Centro,Maule,Talca,ORD-2024-00583,2023-08-10,P0093,Archivadores Flex 3,Oficina,Archivadores,2,0.0,1249.74,666.8,53.35509786035495
C0168,Gabriel Araya,Corporativo,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00584,2024-02-03,P0002,Accesorios Smart 2,Tecnología,Accesorios,3,0.05,28.67,10.72,37.39100104638995
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2024-00585,2023-12-09,P0043,Sillas Smart 3,Muebles,Sillas,8,0.3,3945.76,860.43,21.80644539961883
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2024-00585,2023-12-09,P0106,Etiquetas Eco 6,Oficina,Etiquetas,2,0.2,359.31,107.4,29.890623695416217
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2024-00585,2023-12-09,P0051,Mesas Smart 1,Muebles,Mesas,6,0.15,483.89,144.67,29.89729070656554
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2024-00585,2023-12-09,P0010,Accesorios Nova 10,Tecnología,Accesorios,5,0.0,3390.4,905.05,26.694490325625292
C0056,Matías Morales,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2024-00586,2024-07-06,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,3,0.2,275.38,98.44,35.74696782627642
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2024-00587,2024-09-13,P0044,Sillas Plus 4,Muebles,Sillas,7,0.0,5099.85,1963.01,38.491524260517465
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2024-00587,2024-09-13,P0090,Papelería Plus 10,Oficina,Papelería,5,0.0,3796.95,1360.35,35.82744044562083
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2024-00587,2024-09-13,P0096,Archivadores Pro 6,Oficina,Archivadores,1,0.15,600.52,198.47,33.04969026843402
C0122,Daniela Muñoz,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00588,2024-05-19,P0055,Mesas Plus 5,Muebles,Mesas,1,0.0,579.11,239.96,41.43599661549619
C0122,Daniela Muñoz,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00588,2024-05-19,P0067,Libreros Pro 7,Muebles,Libreros,4,0.15,587.42,155.83,26.5278676245276
C0014,Isidora Flores,Corporativo,Chile,Norte,Antofagasta,Antofagasta,ORD-2024-00589,2024-01-31,P0099,Archivadores Eco 9,Oficina,Archivadores,4,0.1,38.05,17.38,45.67674113009198
C0014,Isidora Flores,Corporativo,Chile,Norte,Antofagasta,Antofagasta,ORD-2024-00589,2024-01-31,P0007,Accesorios Nova 7,Tecnología,Accesorios,7,0.0,2191.63,1186.57,54.140981826311915
C0249,Ignacio Sepúlveda,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2024-00590,2024-10-03,P0068,Libreros Pro 8,Muebles,Libreros,5,0.1,2872.93,765.46,26.643879245230483
C0249,Ignacio Sepúlveda,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2024-00590,2024-10-03,P0015,Teléfonos Plus 5,Tecnología,Teléfonos,4,0.1,2514.6,407.9,16.221267796070947
C0271,Andrés Muñoz,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2024-00591,2024-04-03,P0028,Computadores Pro 8,Tecnología,Computadores,4,0.15,1571.24,595.26,37.88472798554008
C0028,Benjamín Muñoz,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00592,2023-04-15,P0073,Almacenamiento Eco 3,Muebles,Almacenamiento,2,0.1,314.57,77.48,24.63044791302413
C0028,Benjamín Muñoz,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00592,2023-04-15,P0120,Sobres Plus 10,Oficina,Sobres,1,0.3,494.39,15.62,3.159449017981755
C0028,Benjamín Muñoz,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2024-00592,2023-04-15,P0052,Mesas Nova 2,Muebles,Mesas,7,0.2,2767.24,21.07,0.7614084792067187
